date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2022-08-23T00:00:00.000Z,5.35,5.535,5.31,5.51,4953100,5.35,5.535,5.31,5.51,4953100,0.0,1.0
2022-08-24T00:00:00.000Z,5.35,5.37,5.14,5.25,5845868,5.35,5.37,5.14,5.25,5845868,0.0,1.0
2022-08-25T00:00:00.000Z,5.51,5.565,5.32,5.36,3638403,5.51,5.565,5.32,5.36,3638403,0.0,1.0
2022-08-26T00:00:00.000Z,5.3,5.54,5.2,5.53,2691260,5.3,5.54,5.2,5.53,2691260,0.0,1.0
2022-08-29T00:00:00.000Z,5.13,5.23,5.04,5.18,2964871,5.13,5.23,5.04,5.18,2964871,0.0,1.0
2022-08-30T00:00:00.000Z,5.13,5.21,4.95,5.21,3414308,5.13,5.21,4.95,5.21,3414308,0.0,1.0
2022-08-31T00:00:00.000Z,5.5,5.91,5.38,5.43,6814072,5.5,5.91,5.38,5.43,6814072,0.0,1.0
2022-09-01T00:00:00.000Z,5.27,5.58,5.12,5.5,4504721,5.27,5.58,5.12,5.5,4504721,0.0,1.0
2022-09-02T00:00:00.000Z,5.32,5.46,5.16,5.4,4269943,5.32,5.46,5.16,5.4,4269943,0.0,1.0
2022-09-06T00:00:00.000Z,5.26,5.4,5.23,5.39,2792239,5.26,5.4,5.23,5.39,2792239,0.0,1.0
2022-09-07T00:00:00.000Z,5.59,5.68,5.2243,5.26,4454309,5.59,5.68,5.2243,5.26,4454309,0.0,1.0
2022-09-08T00:00:00.000Z,5.56,5.58,5.34,5.49,2956394,5.56,5.58,5.34,5.49,2956394,0.0,1.0
2022-09-09T00:00:00.000Z,5.59,5.785,5.56,5.61,3575830,5.59,5.785,5.56,5.61,3575830,0.0,1.0
2022-09-12T00:00:00.000Z,5.72,5.72,5.57,5.65,2998446,5.72,5.72,5.57,5.65,2998446,0.0,1.0
2022-09-13T00:00:00.000Z,5.64,5.69,5.38,5.48,3928923,5.64,5.69,5.38,5.48,3928923,0.0,1.0
2022-09-14T00:00:00.000Z,5.71,5.71,5.38,5.68,2784276,5.71,5.71,5.38,5.68,2784276,0.0,1.0
2022-09-15T00:00:00.000Z,5.1,5.93,5.04,5.65,11927878,5.1,5.93,5.04,5.65,11927878,0.0,1.0
2022-09-16T00:00:00.000Z,5.05,5.12,4.9007,5.0,8818903,5.05,5.12,4.9007,5.0,8818903,0.0,1.0
2022-09-19T00:00:00.000Z,5.08,5.125,4.908,4.97,3573696,5.08,5.125,4.908,4.97,3573696,0.0,1.0
2022-09-20T00:00:00.000Z,5.05,5.1267,4.99,5.08,2816271,5.05,5.1267,4.99,5.08,2816271,0.0,1.0
2022-09-21T00:00:00.000Z,4.92,5.18,4.9,5.13,4143440,4.92,5.18,4.9,5.13,4143440,0.0,1.0
2022-09-22T00:00:00.000Z,4.31,4.9499,4.3,4.92,10445228,4.31,4.9499,4.3,4.92,10445228,0.0,1.0
2022-09-23T00:00:00.000Z,4.12,4.21,3.97,4.2,6160872,4.12,4.21,3.97,4.2,6160872,0.0,1.0
2022-09-26T00:00:00.000Z,4.23,4.33,4.08,4.1,4953318,4.23,4.33,4.08,4.1,4953318,0.0,1.0
2022-09-27T00:00:00.000Z,4.19,4.4,4.16,4.39,4715730,4.19,4.4,4.16,4.39,4715730,0.0,1.0
2022-09-28T00:00:00.000Z,4.38,4.4299,4.15,4.23,3364903,4.38,4.4299,4.15,4.23,3364903,0.0,1.0
2022-09-29T00:00:00.000Z,4.16,4.32,4.09,4.29,3739177,4.16,4.32,4.09,4.29,3739177,0.0,1.0
2022-09-30T00:00:00.000Z,4.07,4.2673,4.07,4.16,2975267,4.07,4.2673,4.07,4.16,2975267,0.0,1.0
2022-10-03T00:00:00.000Z,4.31,4.37,4.01,4.14,4025161,4.31,4.37,4.01,4.14,4025161,0.0,1.0
2022-10-04T00:00:00.000Z,4.62,4.63,4.44,4.44,3203878,4.62,4.63,4.44,4.44,3203878,0.0,1.0
2022-10-05T00:00:00.000Z,4.61,4.66,4.49,4.53,2709866,4.61,4.66,4.49,4.53,2709866,0.0,1.0
2022-10-06T00:00:00.000Z,4.62,4.78,4.57,4.57,2181964,4.62,4.78,4.57,4.57,2181964,0.0,1.0
2022-10-07T00:00:00.000Z,4.36,4.56,4.33,4.51,2434315,4.36,4.56,4.33,4.51,2434315,0.0,1.0
2022-10-10T00:00:00.000Z,4.3,4.4,4.17,4.36,2136523,4.3,4.4,4.17,4.36,2136523,0.0,1.0
2022-10-11T00:00:00.000Z,4.19,4.33,4.16,4.28,3005286,4.19,4.33,4.16,4.28,3005286,0.0,1.0
2022-10-12T00:00:00.000Z,4.0,4.15,3.77,4.14,5588046,4.0,4.15,3.77,4.14,5588046,0.0,1.0
2022-10-13T00:00:00.000Z,4.11,4.175,3.81,3.85,2763641,4.11,4.175,3.81,3.85,2763641,0.0,1.0
2022-10-14T00:00:00.000Z,3.95,4.23,3.92,4.2,2690271,3.95,4.23,3.92,4.2,2690271,0.0,1.0
2022-10-17T00:00:00.000Z,4.22,4.29,4.01,4.01,2297573,4.22,4.29,4.01,4.01,2297573,0.0,1.0
2022-10-18T00:00:00.000Z,4.35,4.49,4.25,4.43,3411994,4.35,4.49,4.25,4.43,3411994,0.0,1.0
2022-10-19T00:00:00.000Z,4.19,4.36,4.16,4.26,2119034,4.19,4.36,4.16,4.26,2119034,0.0,1.0
2022-10-20T00:00:00.000Z,4.21,4.38,4.18,4.19,2141822,4.21,4.38,4.18,4.19,2141822,0.0,1.0
2022-10-21T00:00:00.000Z,4.24,4.265,4.065,4.21,1743901,4.24,4.265,4.065,4.21,1743901,0.0,1.0
2022-10-24T00:00:00.000Z,4.25,4.3,4.0801,4.3,1892216,4.25,4.3,4.0801,4.3,1892216,0.0,1.0
2022-10-25T00:00:00.000Z,4.63,4.7382,4.25,4.28,3068163,4.63,4.7382,4.25,4.28,3068163,0.0,1.0
2022-10-26T00:00:00.000Z,4.69,4.97,4.5201,4.58,3034851,4.69,4.97,4.5201,4.58,3034851,0.0,1.0
2022-10-27T00:00:00.000Z,4.79,4.86,4.72,4.72,2304502,4.79,4.86,4.72,4.72,2304502,0.0,1.0
2022-10-28T00:00:00.000Z,5.13,5.23,4.745,4.79,3057288,5.13,5.23,4.745,4.79,3057288,0.0,1.0
2022-10-31T00:00:00.000Z,5.09,5.175,4.84,5.12,2280228,5.09,5.175,4.84,5.12,2280228,0.0,1.0
2022-11-01T00:00:00.000Z,5.2,5.365,5.13,5.25,2114636,5.2,5.365,5.13,5.25,2114636,0.0,1.0
2022-11-02T00:00:00.000Z,4.89,5.29,4.8817,5.29,2684994,4.89,5.29,4.8817,5.29,2684994,0.0,1.0
2022-11-03T00:00:00.000Z,4.94,5.275,4.81,4.83,3168160,4.94,5.275,4.81,4.83,3168160,0.0,1.0
2022-11-04T00:00:00.000Z,5.18,5.209,4.95,5.16,2586034,5.18,5.209,4.95,5.16,2586034,0.0,1.0
2022-11-07T00:00:00.000Z,5.09,5.26,4.982,5.25,2485240,5.09,5.26,4.982,5.25,2485240,0.0,1.0
2022-11-08T00:00:00.000Z,5.11,5.22,4.99,5.13,2018973,5.11,5.22,4.99,5.13,2018973,0.0,1.0
2022-11-09T00:00:00.000Z,4.74,5.08,4.73,5.07,4027218,4.74,5.08,4.73,5.07,4027218,0.0,1.0
2022-11-10T00:00:00.000Z,5.31,5.71,5.16,5.16,5296559,5.31,5.71,5.16,5.16,5296559,0.0,1.0
2022-11-11T00:00:00.000Z,5.63,5.7599,5.22,5.31,4028330,5.63,5.7599,5.22,5.31,4028330,0.0,1.0
2022-11-14T00:00:00.000Z,5.16,5.58,5.15,5.56,3348969,5.16,5.58,5.15,5.56,3348969,0.0,1.0
2022-11-15T00:00:00.000Z,5.22,5.43,5.115,5.36,4809176,5.22,5.43,5.115,5.36,4809176,0.0,1.0
2022-11-16T00:00:00.000Z,4.685,5.08,4.65,5.05,5543970,4.685,5.08,4.65,5.05,5543970,0.0,1.0
2022-11-17T00:00:00.000Z,4.52,4.66,4.358,4.65,3553400,4.52,4.66,4.358,4.65,3553400,0.0,1.0
2022-11-18T00:00:00.000Z,4.6,4.71,4.425,4.7,2205709,4.6,4.71,4.425,4.7,2205709,0.0,1.0
2022-11-21T00:00:00.000Z,4.32,4.65,4.29,4.61,3719993,4.32,4.65,4.29,4.61,3719993,0.0,1.0
2022-11-22T00:00:00.000Z,4.36,4.41,4.2,4.32,2867496,4.36,4.41,4.2,4.32,2867496,0.0,1.0
2022-11-23T00:00:00.000Z,4.4,4.445,4.32,4.36,3245839,4.4,4.445,4.32,4.36,3245839,0.0,1.0
2022-11-25T00:00:00.000Z,4.18,4.5525,4.14,4.5,3209948,4.18,4.5525,4.14,4.5,3209948,0.0,1.0
2022-11-28T00:00:00.000Z,4.01,4.2885,4.0,4.17,3845317,4.01,4.2885,4.0,4.17,3845317,0.0,1.0
2022-11-29T00:00:00.000Z,3.96,4.11,3.94,4.04,4053871,3.96,4.11,3.94,4.04,4053871,0.0,1.0
2022-11-30T00:00:00.000Z,4.19,4.2,3.88,3.99,4943654,4.19,4.2,3.88,3.99,4943654,0.0,1.0
2022-12-01T00:00:00.000Z,4.22,4.28,4.07,4.28,3203493,4.22,4.28,4.07,4.28,3203493,0.0,1.0
2022-12-02T00:00:00.000Z,4.25,4.2901,4.07,4.16,2498652,4.25,4.2901,4.07,4.16,2498652,0.0,1.0
2022-12-05T00:00:00.000Z,4.15,4.34,4.1,4.26,3028721,4.15,4.34,4.1,4.26,3028721,0.0,1.0
2022-12-06T00:00:00.000Z,4.0,4.1879,3.93,4.17,3437538,4.0,4.1879,3.93,4.17,3437538,0.0,1.0
2022-12-07T00:00:00.000Z,3.94,4.04,3.87,4.005,3145312,3.94,4.04,3.87,4.005,3145312,0.0,1.0
2022-12-08T00:00:00.000Z,3.98,4.22,3.92,3.95,2720731,3.98,4.22,3.92,3.95,2720731,0.0,1.0
2022-12-09T00:00:00.000Z,4.0,4.14,3.94,3.99,1816183,4.0,4.14,3.94,3.99,1816183,0.0,1.0
2022-12-12T00:00:00.000Z,4.15,4.21,4.005,4.03,2277794,4.15,4.21,4.005,4.03,2277794,0.0,1.0
2022-12-13T00:00:00.000Z,4.17,4.5,4.0714,4.35,3899549,4.17,4.5,4.0714,4.35,3899549,0.0,1.0
2022-12-14T00:00:00.000Z,4.12,4.23,4.06,4.15,3473453,4.12,4.23,4.06,4.15,3473453,0.0,1.0
2022-12-15T00:00:00.000Z,4.03,4.12,4.0,4.05,2861529,4.03,4.12,4.0,4.05,2861529,0.0,1.0
2022-12-16T00:00:00.000Z,4.07,4.13,3.95,4.045,6088739,4.07,4.13,3.95,4.045,6088739,0.0,1.0
2022-12-19T00:00:00.000Z,3.9,4.08,3.79,4.08,4313468,3.9,4.08,3.79,4.08,4313468,0.0,1.0
2022-12-20T00:00:00.000Z,3.72,3.965,3.67,3.85,5952551,3.72,3.965,3.67,3.85,5952551,0.0,1.0
2022-12-21T00:00:00.000Z,3.74,3.89,3.66,3.775,3780582,3.74,3.89,3.66,3.775,3780582,0.0,1.0
2022-12-22T00:00:00.000Z,3.73,3.74,3.61,3.72,2611856,3.73,3.74,3.61,3.72,2611856,0.0,1.0
2022-12-23T00:00:00.000Z,3.77,3.78,3.64,3.74,1903793,3.77,3.78,3.64,3.74,1903793,0.0,1.0
2022-12-27T00:00:00.000Z,3.56,3.77,3.555,3.76,3028071,3.56,3.77,3.555,3.76,3028071,0.0,1.0
2022-12-28T00:00:00.000Z,3.58,3.69,3.48,3.55,3218122,3.58,3.69,3.48,3.55,3218122,0.0,1.0
2022-12-29T00:00:00.000Z,3.69,3.8,3.535,3.61,3993137,3.69,3.8,3.535,3.61,3993137,0.0,1.0
2022-12-30T00:00:00.000Z,3.77,3.805,3.59,3.62,2692128,3.77,3.805,3.59,3.62,2692128,0.0,1.0
2023-01-03T00:00:00.000Z,3.87,4.05,3.775,3.85,3877170,3.87,4.05,3.775,3.85,3877170,0.0,1.0
2023-01-04T00:00:00.000Z,4.04,4.05,3.865,3.9,2126809,4.04,4.05,3.865,3.9,2126809,0.0,1.0
2023-01-05T00:00:00.000Z,4.17,4.26,3.905,3.97,2669945,4.17,4.26,3.905,3.97,2669945,0.0,1.0
2023-01-06T00:00:00.000Z,4.23,4.25,4.05,4.2,3133154,4.23,4.25,4.05,4.2,3133154,0.0,1.0
2023-01-09T00:00:00.000Z,4.22,4.36,4.205,4.25,2333309,4.22,4.36,4.205,4.25,2333309,0.0,1.0
2023-01-10T00:00:00.000Z,4.38,4.38,4.09,4.19,1998697,4.38,4.38,4.09,4.19,1998697,0.0,1.0
2023-01-11T00:00:00.000Z,4.51,4.525,4.335,4.4,2464110,4.51,4.525,4.335,4.4,2464110,0.0,1.0
2023-01-12T00:00:00.000Z,4.83,4.83,4.48,4.52,3219015,4.83,4.83,4.48,4.52,3219015,0.0,1.0
2023-01-13T00:00:00.000Z,4.97,5.11,4.72,4.73,6578391,4.97,5.11,4.72,4.73,6578391,0.0,1.0
2023-01-17T00:00:00.000Z,5.48,5.5199,4.98,5.05,5193956,5.48,5.5199,4.98,5.05,5193956,0.0,1.0
2023-01-18T00:00:00.000Z,5.17,5.68,5.085,5.545,6095115,5.17,5.68,5.085,5.545,6095115,0.0,1.0
2023-01-19T00:00:00.000Z,4.79,5.12,4.69,5.04,4902575,4.79,5.12,4.69,5.04,4902575,0.0,1.0
2023-01-20T00:00:00.000Z,4.78,4.95,4.68,4.92,4876297,4.78,4.95,4.68,4.92,4876297,0.0,1.0
2023-01-23T00:00:00.000Z,4.82,4.84,4.61,4.82,4296082,4.82,4.84,4.61,4.82,4296082,0.0,1.0
2023-01-24T00:00:00.000Z,4.97,5.0206,4.73,4.81,3699918,4.97,5.0206,4.73,4.81,3699918,0.0,1.0
2023-01-25T00:00:00.000Z,4.91,5.0,4.72,4.97,4641852,4.91,5.0,4.72,4.97,4641852,0.0,1.0
2023-01-26T00:00:00.000Z,4.88,5.045,4.7888,5.0,3034484,4.88,5.045,4.7888,5.0,3034484,0.0,1.0
2023-01-27T00:00:00.000Z,4.94,5.04,4.81,4.86,3663653,4.94,5.04,4.81,4.86,3663653,0.0,1.0
2023-01-30T00:00:00.000Z,4.88,4.965,4.7804,4.87,2232380,4.88,4.965,4.7804,4.87,2232380,0.0,1.0
2023-01-31T00:00:00.000Z,4.97,4.985,4.83,4.89,2053935,4.97,4.985,4.83,4.89,2053935,0.0,1.0
2023-02-01T00:00:00.000Z,4.98,5.17,4.89,4.9,6022427,4.98,5.17,4.89,4.9,6022427,0.0,1.0
2023-02-02T00:00:00.000Z,5.24,5.295,5.01,5.08,7139921,5.24,5.295,5.01,5.08,7139921,0.0,1.0
2023-02-03T00:00:00.000Z,5.31,5.47,5.06,5.12,6147343,5.31,5.47,5.06,5.12,6147343,0.0,1.0
2023-02-06T00:00:00.000Z,4.92,5.28,4.9,5.22,4660207,4.92,5.28,4.9,5.22,4660207,0.0,1.0
2023-02-07T00:00:00.000Z,4.9,4.95,4.7028,4.92,4685428,4.9,4.95,4.7028,4.92,4685428,0.0,1.0
2023-02-08T00:00:00.000Z,4.79,4.92,4.75,4.85,2148013,4.79,4.92,4.75,4.85,2148013,0.0,1.0
2023-02-09T00:00:00.000Z,4.55,4.98,4.53,4.85,3479767,4.55,4.98,4.53,4.85,3479767,0.0,1.0
2023-02-10T00:00:00.000Z,4.77,4.79,4.485,4.53,4209162,4.77,4.79,4.485,4.53,4209162,0.0,1.0
2023-02-13T00:00:00.000Z,4.71,4.84,4.635,4.84,2050153,4.71,4.84,4.635,4.84,2050153,0.0,1.0
2023-02-14T00:00:00.000Z,4.96,4.99,4.6,4.7,3523489,4.96,4.99,4.6,4.7,3523489,0.0,1.0
2023-02-15T00:00:00.000Z,5.16,5.23,4.9,4.92,4621192,5.16,5.23,4.9,4.92,4621192,0.0,1.0
2023-02-16T00:00:00.000Z,4.97,5.16,4.96,5.02,2740534,4.97,5.16,4.96,5.02,2740534,0.0,1.0
2023-02-17T00:00:00.000Z,4.91,4.95,4.74,4.94,3420353,4.91,4.95,4.74,4.94,3420353,0.0,1.0
2023-02-21T00:00:00.000Z,4.58,4.89,4.532,4.82,3117430,4.58,4.89,4.532,4.82,3117430,0.0,1.0
2023-02-22T00:00:00.000Z,4.62,4.73,4.54,4.6,4199478,4.62,4.73,4.54,4.6,4199478,0.0,1.0
2023-02-23T00:00:00.000Z,4.55,4.77,4.5201,4.69,3013526,4.55,4.77,4.5201,4.69,3013526,0.0,1.0
2023-02-24T00:00:00.000Z,4.45,4.5,4.38,4.5,2598483,4.45,4.5,4.38,4.5,2598483,0.0,1.0
2023-02-27T00:00:00.000Z,4.59,4.67,4.47,4.525,3518763,4.59,4.67,4.47,4.525,3518763,0.0,1.0
2023-02-28T00:00:00.000Z,4.5,4.64,4.48,4.55,4606099,4.5,4.64,4.48,4.55,4606099,0.0,1.0
2023-03-01T00:00:00.000Z,4.4,4.515,4.1715,4.45,6103326,4.4,4.515,4.1715,4.45,6103326,0.0,1.0
2023-03-02T00:00:00.000Z,4.24,4.355,4.18,4.35,4341914,4.24,4.355,4.18,4.35,4341914,0.0,1.0
2023-03-03T00:00:00.000Z,4.57,4.58,4.22,4.24,4576183,4.57,4.58,4.22,4.24,4576183,0.0,1.0
2023-03-06T00:00:00.000Z,4.43,4.6,4.39,4.58,3422303,4.43,4.6,4.39,4.58,3422303,0.0,1.0
2023-03-07T00:00:00.000Z,4.4,4.49,4.34,4.43,2061857,4.4,4.49,4.34,4.43,2061857,0.0,1.0
2023-03-08T00:00:00.000Z,4.29,4.395,4.26,4.39,2063151,4.29,4.395,4.26,4.39,2063151,0.0,1.0
2023-03-09T00:00:00.000Z,4.08,4.35,4.07,4.26,2924127,4.08,4.35,4.07,4.26,2924127,0.0,1.0
2023-03-10T00:00:00.000Z,3.91,4.07,3.78,4.05,6357609,3.91,4.07,3.78,4.05,6357609,0.0,1.0
2023-03-13T00:00:00.000Z,3.94,4.005,3.7,3.79,4392785,3.94,4.005,3.7,3.79,4392785,0.0,1.0
2023-03-14T00:00:00.000Z,3.89,4.0622,3.84,4.055,3162805,3.89,4.0622,3.84,4.055,3162805,0.0,1.0
2023-03-15T00:00:00.000Z,3.92,3.94,3.77,3.835,3826893,3.92,3.94,3.77,3.835,3826893,0.0,1.0
2023-03-16T00:00:00.000Z,3.96,4.0,3.77,3.86,2420834,3.96,4.0,3.77,3.86,2420834,0.0,1.0
2023-03-17T00:00:00.000Z,3.88,4.02,3.8401,3.97,3314340,3.88,4.02,3.8401,3.97,3314340,0.0,1.0
2023-03-20T00:00:00.000Z,3.85,3.95,3.8,3.9,3171467,3.85,3.95,3.8,3.9,3171467,0.0,1.0
2023-03-21T00:00:00.000Z,3.95,3.98,3.8144,3.92,2856099,3.95,3.98,3.8144,3.92,2856099,0.0,1.0
2023-03-22T00:00:00.000Z,3.85,3.99,3.85,3.92,2785725,3.85,3.99,3.85,3.92,2785725,0.0,1.0
2023-03-23T00:00:00.000Z,3.85,3.99,3.81,3.87,2563213,3.85,3.99,3.81,3.87,2563213,0.0,1.0
2023-03-24T00:00:00.000Z,3.93,3.94,3.69,3.86,4178187,3.93,3.94,3.69,3.86,4178187,0.0,1.0
2023-03-27T00:00:00.000Z,3.93,4.16,3.925,4.0,2904925,3.93,4.16,3.925,4.0,2904925,0.0,1.0
2023-03-28T00:00:00.000Z,3.89,3.98,3.85,3.92,1673084,3.89,3.98,3.85,3.92,1673084,0.0,1.0
2023-03-29T00:00:00.000Z,3.96,3.98,3.86,3.95,2634032,3.96,3.98,3.86,3.95,2634032,0.0,1.0
2023-03-30T00:00:00.000Z,3.95,4.06,3.88,3.99,2426293,3.95,4.06,3.88,3.99,2426293,0.0,1.0
2023-03-31T00:00:00.000Z,4.04,4.165,3.915,3.95,3511211,4.04,4.165,3.915,3.95,3511211,0.0,1.0
2023-04-03T00:00:00.000Z,4.04,4.1,3.96,4.05,1868846,4.04,4.1,3.96,4.05,1868846,0.0,1.0
2023-04-04T00:00:00.000Z,3.87,4.075,3.83,4.075,3308286,3.87,4.075,3.83,4.075,3308286,0.0,1.0
2023-04-05T00:00:00.000Z,3.67,3.88,3.65,3.87,4079666,3.67,3.88,3.65,3.87,4079666,0.0,1.0
2023-04-06T00:00:00.000Z,3.77,3.77,3.62,3.69,3058357,3.77,3.77,3.62,3.69,3058357,0.0,1.0
2023-04-10T00:00:00.000Z,4.0,4.01,3.72,3.73,4070698,4.0,4.01,3.72,3.73,4070698,0.0,1.0
2023-04-11T00:00:00.000Z,4.07,4.11,3.99,4.05,2798680,4.07,4.11,3.99,4.05,2798680,0.0,1.0
2023-04-12T00:00:00.000Z,3.96,4.15,3.94,4.13,2632105,3.96,4.15,3.94,4.13,2632105,0.0,1.0
2023-04-13T00:00:00.000Z,4.11,4.15,3.99,4.03,2111447,4.11,4.15,3.99,4.03,2111447,0.0,1.0
2023-04-14T00:00:00.000Z,4.02,4.1,3.935,4.09,2221941,4.02,4.1,3.935,4.09,2221941,0.0,1.0
2023-04-17T00:00:00.000Z,4.14,4.21,3.98,4.01,2401658,4.14,4.21,3.98,4.01,2401658,0.0,1.0
2023-04-18T00:00:00.000Z,4.08,4.17,4.03,4.17,2292371,4.08,4.17,4.03,4.17,2292371,0.0,1.0
2023-04-19T00:00:00.000Z,4.0,4.06,3.96,4.03,2416833,4.0,4.06,3.96,4.03,2416833,0.0,1.0
2023-04-20T00:00:00.000Z,3.95,4.0299,3.88,3.985,3870043,3.95,4.0299,3.88,3.985,3870043,0.0,1.0
2023-04-21T00:00:00.000Z,4.0,4.0107,3.93,3.95,2115637,4.0,4.0107,3.93,3.95,2115637,0.0,1.0
2023-04-24T00:00:00.000Z,3.92,4.07,3.88,4.01,2158185,3.92,4.07,3.88,4.01,2158185,0.0,1.0
2023-04-25T00:00:00.000Z,3.81,3.9,3.7623,3.88,2263507,3.81,3.9,3.7623,3.88,2263507,0.0,1.0
2023-04-26T00:00:00.000Z,3.77,3.88,3.74,3.82,2264340,3.77,3.88,3.74,3.82,2264340,0.0,1.0
2023-04-27T00:00:00.000Z,3.9,3.9,3.78,3.82,1889880,3.9,3.9,3.78,3.82,1889880,0.0,1.0
2023-04-28T00:00:00.000Z,3.92,3.945,3.84,3.87,1862033,3.92,3.945,3.84,3.87,1862033,0.0,1.0
2023-05-01T00:00:00.000Z,3.88,3.985,3.84,3.92,1657071,3.88,3.985,3.84,3.92,1657071,0.0,1.0
2023-05-02T00:00:00.000Z,3.77,3.86,3.755,3.86,2227550,3.77,3.86,3.755,3.86,2227550,0.0,1.0
2023-05-03T00:00:00.000Z,3.91,4.01,3.77,3.81,3924203,3.91,4.01,3.77,3.81,3924203,0.0,1.0
2023-05-04T00:00:00.000Z,3.88,3.93,3.83,3.9,2563427,3.88,3.93,3.83,3.9,2563427,0.0,1.0
2023-05-05T00:00:00.000Z,3.85,3.91,3.78,3.8,3309171,3.85,3.91,3.78,3.8,3309171,0.0,1.0
2023-05-08T00:00:00.000Z,3.85,3.94,3.83,3.92,4072048,3.85,3.94,3.83,3.92,4072048,0.0,1.0
2023-05-09T00:00:00.000Z,3.94,4.02,3.76,3.83,4784474,3.94,4.02,3.76,3.83,4784474,0.0,1.0
2023-05-10T00:00:00.000Z,4.12,4.2,3.85,4.05,6138672,4.12,4.2,3.85,4.05,6138672,0.0,1.0
2023-05-11T00:00:00.000Z,4.1,4.39,4.04,4.12,4852946,4.1,4.39,4.04,4.12,4852946,0.0,1.0
2023-05-12T00:00:00.000Z,4.12,4.26,4.05,4.14,3631487,4.12,4.26,4.05,4.14,3631487,0.0,1.0
2023-05-15T00:00:00.000Z,4.34,4.38,4.07,4.2,4372551,4.34,4.38,4.07,4.2,4372551,0.0,1.0
2023-05-16T00:00:00.000Z,4.28,4.36,4.22,4.22,3355852,4.28,4.36,4.22,4.22,3355852,0.0,1.0
2023-05-17T00:00:00.000Z,4.5,4.61,4.26,4.33,5290131,4.5,4.61,4.26,4.33,5290131,0.0,1.0
2023-05-18T00:00:00.000Z,4.65,4.68,4.45,4.51,4189540,4.65,4.68,4.45,4.51,4189540,0.0,1.0
2023-05-19T00:00:00.000Z,4.67,4.7,4.55,4.7,3961728,4.67,4.7,4.55,4.7,3961728,0.0,1.0
2023-05-22T00:00:00.000Z,4.95,5.015,4.69,4.7,4460160,4.95,5.015,4.69,4.7,4460160,0.0,1.0
2023-05-23T00:00:00.000Z,4.52,4.897,4.45,4.8,7344705,4.52,4.897,4.45,4.8,7344705,0.0,1.0
2023-05-24T00:00:00.000Z,4.63,4.65,4.36,4.55,4342287,4.63,4.65,4.36,4.55,4342287,0.0,1.0
2023-05-25T00:00:00.000Z,4.59,4.7,4.455,4.65,3260768,4.59,4.7,4.455,4.65,3260768,0.0,1.0
2023-05-26T00:00:00.000Z,4.45,4.6,4.38,4.59,3207745,4.45,4.6,4.38,4.59,3207745,0.0,1.0
2023-05-30T00:00:00.000Z,4.59,4.6599,4.5,4.51,2618613,4.59,4.6599,4.5,4.51,2618613,0.0,1.0
2023-05-31T00:00:00.000Z,4.58,4.61,4.47,4.56,4921420,4.58,4.61,4.47,4.56,4921420,0.0,1.0
2023-06-01T00:00:00.000Z,4.74,4.78,4.525,4.62,3076837,4.74,4.78,4.525,4.62,3076837,0.0,1.0
2023-06-02T00:00:00.000Z,4.9,4.925,4.7615,4.8,2962800,4.9,4.925,4.7615,4.8,2962800,0.0,1.0
2023-06-05T00:00:00.000Z,4.9,4.95,4.79,4.85,3029188,4.9,4.95,4.79,4.85,3029188,0.0,1.0
2023-06-06T00:00:00.000Z,5.18,5.19,4.895,4.9,3947680,5.18,5.19,4.895,4.9,3947680,0.0,1.0
2023-06-07T00:00:00.000Z,5.13,5.41,5.12,5.24,4077765,5.13,5.41,5.12,5.24,4077765,0.0,1.0
2023-06-08T00:00:00.000Z,5.28,5.28,5.04,5.14,2837316,5.28,5.28,5.04,5.14,2837316,0.0,1.0
2023-06-09T00:00:00.000Z,5.22,5.37,5.17,5.3,3178722,5.22,5.37,5.17,5.3,3178722,0.0,1.0
2023-06-12T00:00:00.000Z,5.32,5.36,5.1022,5.24,3247821,5.32,5.36,5.1022,5.24,3247821,0.0,1.0
2023-06-13T00:00:00.000Z,5.94,6.1,5.335,5.34,8253938,5.94,6.1,5.335,5.34,8253938,0.0,1.0
2023-06-14T00:00:00.000Z,5.69,6.04,5.585,5.96,5355773,5.69,6.04,5.585,5.96,5355773,0.0,1.0
2023-06-15T00:00:00.000Z,5.68,5.79,5.48,5.64,3923362,5.68,5.79,5.48,5.64,3923362,0.0,1.0
2023-06-16T00:00:00.000Z,5.6,5.825,5.48,5.8,10221101,5.6,5.825,5.48,5.8,10221101,0.0,1.0
2023-06-20T00:00:00.000Z,5.81,5.94,5.61,5.65,4317612,5.81,5.94,5.61,5.65,4317612,0.0,1.0
2023-06-21T00:00:00.000Z,5.9,5.945,5.65,5.75,3377971,5.9,5.945,5.65,5.75,3377971,0.0,1.0
2023-06-22T00:00:00.000Z,5.79,5.87,5.57,5.86,2934620,5.79,5.87,5.57,5.86,2934620,0.0,1.0
2023-06-23T00:00:00.000Z,5.54,5.7361,5.52,5.72,12060805,5.54,5.7361,5.52,5.72,12060805,0.0,1.0
2023-06-26T00:00:00.000Z,5.37,5.665,5.36,5.55,3081287,5.37,5.665,5.36,5.55,3081287,0.0,1.0
2023-06-27T00:00:00.000Z,5.5,5.525,5.31,5.38,2327561,5.5,5.525,5.31,5.38,2327561,0.0,1.0
2023-06-28T00:00:00.000Z,5.87,6.005,5.51,5.56,4342895,5.87,6.005,5.51,5.56,4342895,0.0,1.0
